,_id,DLY_QTY,DLY_GAIN,DLY_AWD_QTY,DLY_AWD_GAIN,TYPE,DATE,HOUR
8987,"{'DATE': '20190402', 'HOUR': 9.0, 'TYPE': 'BID'}",783.874,0.0,783.874,60695.363820000006,BID,20190402,9.0
8988,"{'DATE': '20190829', 'HOUR': 12.0, 'TYPE': 'OFF'}",1083.414,25953.46,1083.414,70421.91,OFF,20190829,12.0
8989,"{'DATE': '20190419', 'HOUR': 20.0, 'TYPE': 'OFF'}",1067.536,24520.0,1067.536,60924.279520000004,OFF,20190419,20.0
8990,"{'DATE': '20190109', 'HOUR': 17.0, 'TYPE': 'OFF'}",1303.46,16876.269999999997,1303.46,103235.06659999999,OFF,20190109,17.0
8991,"{'DATE': '20190703', 'HOUR': 2.0, 'TYPE': 'BID'}",612.2139999999999,0.0,612.2139999999999,35079.862199999996,BID,20190703,2.0
8992,"{'DATE': '20190609', 'HOUR': 9.0, 'TYPE': 'OFF'}",563.54,600.0,563.54,10572.005,OFF,20190609,9.0
8993,"{'DATE': '20190822', 'HOUR': 1.0, 'TYPE': 'OFF'}",497.96,12101.2,497.96,19447.9536,OFF,20190822,1.0
8994,"{'DATE': '20190212', 'HOUR': 2.0, 'TYPE': 'OFF'}",503.069,9526.6,356.962,17312.657,OFF,20190212,2.0
8995,"{'DATE': '20190925', 'HOUR': 6.0, 'TYPE': 'BID'}",294.454,0.0,294.454,14911.15056,BID,20190925,6.0
8996,"{'DATE': '20190310', 'HOUR': 7.0, 'TYPE': 'BID'}",486.984,0.0,486.984,20706.55968,BID,20190310,7.0
8997,"{'DATE': '20190204', 'HOUR': 18.0, 'TYPE': 'BID'}",669.084,0.0,669.084,49625.96028000001,BID,20190204,18.0
8998,"{'DATE': '20190501', 'HOUR': 24.0, 'TYPE': 'BID'}",315.345,0.0,315.345,17848.527000000002,BID,20190501,24.0
8999,"{'DATE': '20190303', 'HOUR': 20.0, 'TYPE': 'BID'}",840.552,0.0,840.552,57829.9776,BID,20190303,20.0
9000,"{'DATE': '20190716', 'HOUR': 1.0, 'TYPE': 'BID'}",579.244,0.0,579.244,27097.034320000002,BID,20190716,1.0
9001,"{'DATE': '20190202', 'HOUR': 18.0, 'TYPE': 'BID'}",454.668,0.0,454.668,28807.764479999998,BID,20190202,18.0
9002,"{'DATE': '20190903', 'HOUR': 4.0, 'TYPE': 'OFF'}",744.175,18266.44,744.175,30302.806,OFF,20190903,4.0
9003,"{'DATE': '20190125', 'HOUR': 3.0, 'TYPE': 'OFF'}",439.396,41.0,439.396,25397.088799999998,OFF,20190125,3.0
9004,"{'DATE': '20190202', 'HOUR': 19.0, 'TYPE': 'BID'}",585.2159999999999,0.0,585.2159999999999,39267.993599999994,BID,20190202,19.0
9005,"{'DATE': '20190202', 'HOUR': 21.0, 'TYPE': 'BID'}",549.8820000000001,0.0,549.8820000000001,36891.583380000004,BID,20190202,21.0
9006,"{'DATE': '20190412', 'HOUR': 10.0, 'TYPE': 'BID'}",632.014,0.0,632.014,46769.036,BID,20190412,10.0
9007,"{'DATE': '20190415', 'HOUR': 7.0, 'TYPE': 'OFF'}",1152.044,11628.0,1152.044,65021.363359999996,OFF,20190415,7.0
9008,"{'DATE': '20190220', 'HOUR': 18.0, 'TYPE': 'OFF'}",1415.404,40270.89,1415.404,94832.068,OFF,20190220,18.0
9009,"{'DATE': '20190625', 'HOUR': 4.0, 'TYPE': 'OFF'}",1078.99,13963.849999999999,1078.99,43486.234,OFF,20190625,4.0
9010,"{'DATE': '20190614', 'HOUR': 5.0, 'TYPE': 'BID'}",417.034,0.0,417.034,16443.65062,BID,20190614,5.0
9011,"{'DATE': '20190109', 'HOUR': 4.0, 'TYPE': 'OFF'}",244.724,969.9000000000001,244.724,15048.07876,OFF,20190109,4.0
9012,"{'DATE': '20190418', 'HOUR': 4.0, 'TYPE': 'BID'}",345.741,0.0,345.741,15821.10816,BID,20190418,4.0
9013,"{'DATE': '20191107', 'HOUR': 15.0, 'TYPE': 'BID'}",612.837,0.0,612.837,27951.49557,BID,20191107,15.0
9014,"{'DATE': '20190408', 'HOUR': 24.0, 'TYPE': 'OFF'}",1218.369,13761.0,1218.369,60613.85775,OFF,20190408,24.0
9015,"{'DATE': '20190202', 'HOUR': 9.0, 'TYPE': 'OFF'}",719.083,2641.0,719.083,44849.20671,OFF,20190202,9.0
9016,"{'DATE': '20190131', 'HOUR': 3.0, 'TYPE': 'OFF'}",419.387,32.0,419.387,20313.57489,OFF,20190131,3.0
9017,"{'DATE': '20190212', 'HOUR': 14.0, 'TYPE': 'OFF'}",516.869,40.0,516.869,27910.926000000003,OFF,20190212,14.0
9018,"{'DATE': '20190606', 'HOUR': 20.0, 'TYPE': 'BID'}",599.437,0.0,599.437,37326.94199,BID,20190606,20.0
9019,"{'DATE': '20190108', 'HOUR': 12.0, 'TYPE': 'BID'}",840.0870000000001,0.0,840.0870000000001,68273.87049,BID,20190108,12.0
9020,"{'DATE': '20190119', 'HOUR': 1.0, 'TYPE': 'OFF'}",864.588,23592.82,864.588,56198.22,OFF,20190119,1.0
9021,"{'DATE': '20190214', 'HOUR': 18.0, 'TYPE': 'BID'}",610.8539999999999,0.0,610.8539999999999,43083.53262,BID,20190214,18.0
9022,"{'DATE': '20190108', 'HOUR': 16.0, 'TYPE': 'BID'}",766.991,0.0,766.991,61305.590630000006,BID,20190108,16.0
9023,"{'DATE': '20190418', 'HOUR': 5.0, 'TYPE': 'OFF'}",1236.287,24039.179999999997,1236.287,56621.944599999995,OFF,20190418,5.0
9024,"{'DATE': '20190317', 'HOUR': 9.0, 'TYPE': 'OFF'}",389.398,41.0,389.398,19972.22342,OFF,20190317,9.0
9025,"{'DATE': '20190202', 'HOUR': 13.0, 'TYPE': 'OFF'}",675.683,441.0,675.683,37879.217300000004,OFF,20190202,13.0
9026,"{'DATE': '20191030', 'HOUR': 1.0, 'TYPE': 'OFF'}",466.152,6766.29,466.152,17928.20592,OFF,20191030,1.0
9027,"{'DATE': '20190202', 'HOUR': 14.0, 'TYPE': 'OFF'}",670.383,441.0,670.383,35396.2224,OFF,20190202,14.0
9028,"{'DATE': '20190122', 'HOUR': 16.0, 'TYPE': 'OFF'}",1355.327,20524.180000000004,1355.327,107046.00912999999,OFF,20190122,16.0
9029,"{'DATE': '20190109', 'HOUR': 23.0, 'TYPE': 'BID'}",690.707,0.0,690.707,44288.132840000006,BID,20190109,23.0
9030,"{'DATE': '20190614', 'HOUR': 4.0, 'TYPE': 'BID'}",465.275,0.0,465.275,17475.729,BID,20190614,4.0
9031,"{'DATE': '20190202', 'HOUR': 18.0, 'TYPE': 'OFF'}",1409.183,17620.8,1409.183,87566.63162,OFF,20190202,18.0
9032,"{'DATE': '20190318', 'HOUR': 7.0, 'TYPE': 'OFF'}",839.093,13855.5,839.093,48575.09377,OFF,20190318,7.0
9033,"{'DATE': '20190125', 'HOUR': 8.0, 'TYPE': 'BID'}",815.3009999999999,0.0,815.3009999999999,64058.19957,BID,20190125,8.0
9034,"{'DATE': '20190807', 'HOUR': 2.0, 'TYPE': 'OFF'}",494.79699999999997,12914.5,494.79699999999997,22271.575,OFF,20190807,2.0
9035,"{'DATE': '20190927', 'HOUR': 9.0, 'TYPE': 'OFF'}",540.62,12217.01,540.62,38843.547,OFF,20190927,9.0
9036,"{'DATE': '20190319', 'HOUR': 16.0, 'TYPE': 'BID'}",618.4699999999999,0.0,618.4699999999999,34826.0457,BID,20190319,16.0
9037,"{'DATE': '20181201', 'HOUR': 8.0, 'TYPE': 'OFF'}",991.693,3960.0,991.693,74376.975,OFF,20181201,8.0
9038,"{'DATE': '20190202', 'HOUR': 22.0, 'TYPE': 'OFF'}",1414.183,17814.4,1414.183,78642.71663,OFF,20190202,22.0
9039,"{'DATE': '20190202', 'HOUR': 23.0, 'TYPE': 'OFF'}",752.183,20024.91,752.183,40016.1356,OFF,20190202,23.0
9040,"{'DATE': '20190816', 'HOUR': 14.0, 'TYPE': 'OFF'}",731.424,12508.18,731.424,24795.273599999997,OFF,20190816,14.0
9041,"{'DATE': '20190428', 'HOUR': 19.0, 'TYPE': 'OFF'}",1243.913,18167.6,1243.913,51697.024280000005,OFF,20190428,19.0
9042,"{'DATE': '20190318', 'HOUR': 21.0, 'TYPE': 'BID'}",762.4720000000001,0.0,762.4720000000001,56933.78424,BID,20190318,21.0
9043,"{'DATE': '20190406', 'HOUR': 4.0, 'TYPE': 'BID'}",455.42,0.0,455.42,22147.0746,BID,20190406,4.0
9044,"{'DATE': '20190118', 'HOUR': 3.0, 'TYPE': 'BID'}",542.813,0.0,542.813,30934.91287,BID,20190118,3.0
9045,"{'DATE': '20190214', 'HOUR': 21.0, 'TYPE': 'BID'}",651.3370000000001,0.0,651.3370000000001,45723.8574,BID,20190214,21.0
9046,"{'DATE': '20190414', 'HOUR': 12.0, 'TYPE': 'BID'}",299.508,0.0,299.508,17937.53412,BID,20190414,12.0
9047,"{'DATE': '20190613', 'HOUR': 15.0, 'TYPE': 'BID'}",641.013,0.0,641.013,32903.197290000004,BID,20190613,15.0
9048,"{'DATE': '20190713', 'HOUR': 16.0, 'TYPE': 'BID'}",490.99499999999995,0.0,490.99499999999995,19595.610449999996,BID,20190713,16.0
9049,"{'DATE': '20190325', 'HOUR': 8.0, 'TYPE': 'OFF'}",1436.591,27863.66,1436.591,78998.13909,OFF,20190325,8.0
9050,"{'DATE': '20190530', 'HOUR': 15.0, 'TYPE': 'OFF'}",298.255,7126.72,298.255,13123.22,OFF,20190530,15.0
9051,"{'DATE': '20190716', 'HOUR': 8.0, 'TYPE': 'OFF'}",1412.364,38056.89,1412.364,66310.4898,OFF,20190716,8.0
9052,"{'DATE': '20190831', 'HOUR': 21.0, 'TYPE': 'BID'}",551.903,0.0,551.903,39604.55928000001,BID,20190831,21.0
9053,"{'DATE': '20181212', 'HOUR': 4.0, 'TYPE': 'OFF'}",181.581,3867.6,181.581,11049.20385,OFF,20181212,4.0
9054,"{'DATE': '20190106', 'HOUR': 23.0, 'TYPE': 'OFF'}",572.598,19302.0,572.598,35008.64172,OFF,20190106,23.0
9055,"{'DATE': '20190901', 'HOUR': 12.0, 'TYPE': 'OFF'}",792.698,20261.99,792.698,38049.50399999999,OFF,20190901,12.0
9056,"{'DATE': '20190109', 'HOUR': 14.0, 'TYPE': 'BID'}",752.563,0.0,752.563,49970.18320000001,BID,20190109,14.0
9057,"{'DATE': '20181206', 'HOUR': 1.0, 'TYPE': 'BID'}",636.783,0.0,636.783,47096.47068,BID,20181206,1.0
9058,"{'DATE': '20190404', 'HOUR': 11.0, 'TYPE': 'OFF'}",1258.329,17791.6,1258.329,100351.73775,OFF,20190404,11.0
9059,"{'DATE': '20181207', 'HOUR': 11.0, 'TYPE': 'OFF'}",715.252,5118.72,715.252,51498.144,OFF,20181207,11.0
9060,"{'DATE': '20190308', 'HOUR': 10.0, 'TYPE': 'OFF'}",1375.108,33133.229999999996,1375.108,89767.05024,OFF,20190308,10.0
9061,"{'DATE': '20190613', 'HOUR': 8.0, 'TYPE': 'BID'}",616.6419999999999,0.0,616.6419999999999,31319.24718,BID,20190613,8.0
9062,"{'DATE': '20191126', 'HOUR': 15.0, 'TYPE': 'OFF'}",351.447,0.0,351.447,18623.17653,OFF,20191126,15.0
9063,"{'DATE': '20191106', 'HOUR': 23.0, 'TYPE': 'BID'}",481.542,0.0,481.542,21674.20542,BID,20191106,23.0
9064,"{'DATE': '20181206', 'HOUR': 4.0, 'TYPE': 'BID'}",578.428,0.0,578.428,36128.61288,BID,20181206,4.0
9065,"{'DATE': '20181206', 'HOUR': 5.0, 'TYPE': 'BID'}",582.566,0.0,582.566,36387.072360000006,BID,20181206,5.0
9066,"{'DATE': '20181206', 'HOUR': 7.0, 'TYPE': 'BID'}",732.2270000000001,0.0,732.2270000000001,52288.33007,BID,20181206,7.0
9067,"{'DATE': '20190125', 'HOUR': 4.0, 'TYPE': 'OFF'}",400.944,10.0,400.944,22412.7696,OFF,20190125,4.0
9068,"{'DATE': '20190302', 'HOUR': 16.0, 'TYPE': 'OFF'}",502.214,0.0,502.214,19907.76296,OFF,20190302,16.0
9069,"{'DATE': '20190511', 'HOUR': 18.0, 'TYPE': 'OFF'}",659.269,16304.98,659.269,31499.872820000004,OFF,20190511,18.0
9070,"{'DATE': '20190720', 'HOUR': 16.0, 'TYPE': 'OFF'}",848.599,10866.39,848.599,32985.04313,OFF,20190720,16.0
9071,"{'DATE': '20181206', 'HOUR': 8.0, 'TYPE': 'BID'}",851.436,0.0,851.436,59915.551320000006,BID,20181206,8.0
9072,"{'DATE': '20190103', 'HOUR': 1.0, 'TYPE': 'OFF'}",259.134,0.0,259.134,12187.07202,OFF,20190103,1.0
9073,"{'DATE': '20190131', 'HOUR': 20.0, 'TYPE': 'BID'}",848.293,0.0,848.293,69118.91364000001,BID,20190131,20.0
9074,"{'DATE': '20190315', 'HOUR': 12.0, 'TYPE': 'OFF'}",1327.584,28475.73,1327.584,69432.64319999999,OFF,20190315,12.0
9075,"{'DATE': '20190226', 'HOUR': 12.0, 'TYPE': 'BID'}",632.149,0.0,632.149,32972.89184,BID,20190226,12.0
9076,"{'DATE': '20181206', 'HOUR': 9.0, 'TYPE': 'BID'}",912.2080000000001,0.0,912.2080000000001,68935.55856,BID,20181206,9.0
9077,"{'DATE': '20181208', 'HOUR': 7.0, 'TYPE': 'OFF'}",751.244,0.0,751.244,32303.492,OFF,20181208,7.0
9078,"{'DATE': '20190325', 'HOUR': 9.0, 'TYPE': 'OFF'}",1293.886,28636.5,1293.886,77692.95338,OFF,20190325,9.0
9079,"{'DATE': '20190920', 'HOUR': 23.0, 'TYPE': 'OFF'}",566.736,18474.83,566.736,26636.592,OFF,20190920,23.0
9080,"{'DATE': '20191209', 'HOUR': 22.0, 'TYPE': 'OFF'}",863.046,43.0,863.046,42289.254,OFF,20191209,22.0
9081,"{'DATE': '20181202', 'HOUR': 18.0, 'TYPE': 'BID'}",712.1089999999999,0.0,712.1089999999999,55608.59181,BID,20181202,18.0
9082,"{'DATE': '20181206', 'HOUR': 10.0, 'TYPE': 'BID'}",950.282,0.0,950.282,73950.94524,BID,20181206,10.0
9083,"{'DATE': '20190115', 'HOUR': 21.0, 'TYPE': 'BID'}",805.562,0.0,805.562,67054.98088,BID,20190115,21.0
9084,"{'DATE': '20181206', 'HOUR': 11.0, 'TYPE': 'BID'}",954.172,0.0,954.172,69978.97448,BID,20181206,11.0
9085,"{'DATE': '20190219', 'HOUR': 20.0, 'TYPE': 'OFF'}",1467.169,46969.33,1467.169,111138.05175,OFF,20190219,20.0
9086,"{'DATE': '20190314', 'HOUR': 6.0, 'TYPE': 'BID'}",397.252,0.0,397.252,20692.85668,BID,20190314,6.0
9087,"{'DATE': '20181205', 'HOUR': 5.0, 'TYPE': 'BID'}",584.811,0.0,584.811,28491.99192,BID,20181205,5.0
9088,"{'DATE': '20190716', 'HOUR': 12.0, 'TYPE': 'OFF'}",1157.171,34039.229999999996,1157.171,54294.46332,OFF,20190716,12.0
9089,"{'DATE': '20190331', 'HOUR': 16.0, 'TYPE': 'OFF'}",46.39,0.0,46.39,2276.3573,OFF,20190331,16.0
9090,"{'DATE': '20181206', 'HOUR': 12.0, 'TYPE': 'BID'}",948.24,0.0,948.24,68510.34,BID,20181206,12.0
9091,"{'DATE': '20190730', 'HOUR': 19.0, 'TYPE': 'OFF'}",546.7,14794.04,546.7,30926.819000000003,OFF,20190730,19.0
9092,"{'DATE': '20190613', 'HOUR': 4.0, 'TYPE': 'OFF'}",973.191,11784.58,973.191,27618.09294,OFF,20190613,4.0
9093,"{'DATE': '20190815', 'HOUR': 5.0, 'TYPE': 'OFF'}",1173.003,21112.03,1173.003,40115.445739999996,OFF,20190815,5.0
9094,"{'DATE': '20190113', 'HOUR': 12.0, 'TYPE': 'BID'}",560.2620000000001,0.0,560.2620000000001,36377.81166000001,BID,20190113,12.0
9095,"{'DATE': '20191129', 'HOUR': 20.0, 'TYPE': 'BID'}",663.912,0.0,663.912,39350.06424000001,BID,20191129,20.0
9096,"{'DATE': '20190510', 'HOUR': 17.0, 'TYPE': 'OFF'}",741.836,15620.32,741.836,38390.013,OFF,20190510,17.0
9097,"{'DATE': '20190926', 'HOUR': 14.0, 'TYPE': 'BID'}",432.14799999999997,0.0,432.14799999999997,19498.51776,BID,20190926,14.0
9098,"{'DATE': '20190212', 'HOUR': 4.0, 'TYPE': 'BID'}",347.52299999999997,0.0,347.52299999999997,14158.08702,BID,20190212,4.0
9099,"{'DATE': '20190808', 'HOUR': 24.0, 'TYPE': 'BID'}",414.089,0.0,414.089,20646.47754,BID,20190808,24.0
9100,"{'DATE': '20181206', 'HOUR': 17.0, 'TYPE': 'BID'}",912.855,0.0,912.855,75374.43735000001,BID,20181206,17.0
9101,"{'DATE': '20190421', 'HOUR': 16.0, 'TYPE': 'OFF'}",819.53,0.0,819.53,8113.347000000001,OFF,20190421,16.0
9102,"{'DATE': '20190118', 'HOUR': 20.0, 'TYPE': 'BID'}",873.6089999999999,0.0,873.6089999999999,71714.56281,BID,20190118,20.0
9103,"{'DATE': '20190130', 'HOUR': 6.0, 'TYPE': 'BID'}",534.854,0.0,534.854,32829.338520000005,BID,20190130,6.0
9104,"{'DATE': '20190308', 'HOUR': 11.0, 'TYPE': 'OFF'}",1385.19,31824.07,1385.19,77501.3805,OFF,20190308,11.0
9105,"{'DATE': '20190813', 'HOUR': 18.0, 'TYPE': 'OFF'}",1124.404,22379.42,1124.404,50838.08894,OFF,20190813,18.0
9106,"{'DATE': '20190124', 'HOUR': 14.0, 'TYPE': 'OFF'}",1357.838,20429.600000000002,1357.838,121894.23,OFF,20190124,14.0
9107,"{'DATE': '20181207', 'HOUR': 18.0, 'TYPE': 'BID'}",982.7969999999999,0.0,982.7969999999999,87527.90082,BID,20181207,18.0
9108,"{'DATE': '20190202', 'HOUR': 16.0, 'TYPE': 'OFF'}",800.883,441.0,800.883,42238.56942,OFF,20190202,16.0
9109,"{'DATE': '20181206', 'HOUR': 18.0, 'TYPE': 'BID'}",1007.12,0.0,1007.12,83026.9728,BID,20181206,18.0
9110,"{'DATE': '20181206', 'HOUR': 22.0, 'TYPE': 'BID'}",823.689,0.0,823.689,58234.8123,BID,20181206,22.0
9111,"{'DATE': '20190119', 'HOUR': 24.0, 'TYPE': 'BID'}",463.597,0.0,463.597,30036.449630000003,BID,20190119,24.0
9112,"{'DATE': '20181220', 'HOUR': 4.0, 'TYPE': 'BID'}",582.086,0.0,582.086,32975.1719,BID,20181220,4.0
9113,"{'DATE': '20190330', 'HOUR': 9.0, 'TYPE': 'OFF'}",385.441,8477.0,385.441,20274.1966,OFF,20190330,9.0
9114,"{'DATE': '20191002', 'HOUR': 4.0, 'TYPE': 'OFF'}",72.19999999999999,1519.8600000000001,72.19999999999999,2960.2,OFF,20191002,4.0
9115,"{'DATE': '20190506', 'HOUR': 2.0, 'TYPE': 'BID'}",451.316,0.0,451.316,17199.652759999997,BID,20190506,2.0
9116,"{'DATE': '20181206', 'HOUR': 9.0, 'TYPE': 'OFF'}",698.867,7317.6,698.867,52058.602829999996,OFF,20181206,9.0
9117,"{'DATE': '20190319', 'HOUR': 3.0, 'TYPE': 'BID'}",530.188,0.0,530.188,28900.54788,BID,20190319,3.0
9118,"{'DATE': '20190828', 'HOUR': 17.0, 'TYPE': 'BID'}",495.671,0.0,495.671,42821.01769,BID,20190828,17.0
9119,"{'DATE': '20190225', 'HOUR': 20.0, 'TYPE': 'OFF'}",1301.247,40048.9,1301.247,101640.40316999999,OFF,20190225,20.0
9120,"{'DATE': '20190811', 'HOUR': 17.0, 'TYPE': 'BID'}",320.801,0.0,320.801,16254.98667,BID,20190811,17.0
9121,"{'DATE': '20190821', 'HOUR': 14.0, 'TYPE': 'OFF'}",696.479,14036.52,696.479,26104.032919999998,OFF,20190821,14.0
9122,"{'DATE': '20190308', 'HOUR': 9.0, 'TYPE': 'OFF'}",1423.5,36915.35,1423.5,101381.67,OFF,20190308,9.0
9123,"{'DATE': '20190921', 'HOUR': 19.0, 'TYPE': 'OFF'}",275.354,8373.6,275.354,13924.65178,OFF,20190921,19.0
9124,"{'DATE': '20181206', 'HOUR': 13.0, 'TYPE': 'OFF'}",685.368,4165.2,685.368,46880.6444,OFF,20181206,13.0
9125,"{'DATE': '20191202', 'HOUR': 13.0, 'TYPE': 'BID'}",575.432,0.0,575.432,30756.840400000005,BID,20191202,13.0
9126,"{'DATE': '20190203', 'HOUR': 15.0, 'TYPE': 'BID'}",357.26899999999995,0.0,357.26899999999995,17663.37936,BID,20190203,15.0
9127,"{'DATE': '20190603', 'HOUR': 9.0, 'TYPE': 'BID'}",755.0319999999999,0.0,755.0319999999999,44071.21784,BID,20190603,9.0
9128,"{'DATE': '20190816', 'HOUR': 15.0, 'TYPE': 'BID'}",369.05400000000003,0.0,369.05400000000003,12629.02788,BID,20190816,15.0
9129,"{'DATE': '20190228', 'HOUR': 23.0, 'TYPE': 'BID'}",449.121,0.0,449.121,25065.443010000003,BID,20190228,23.0
9130,"{'DATE': '20181205', 'HOUR': 14.0, 'TYPE': 'BID'}",894.554,0.0,894.554,58879.544279999995,BID,20181205,14.0
9131,"{'DATE': '20181205', 'HOUR': 6.0, 'TYPE': 'OFF'}",401.367,0.0,401.367,22673.221830000002,OFF,20181205,6.0
9132,"{'DATE': '20191116', 'HOUR': 8.0, 'TYPE': 'BID'}",423.808,0.0,423.808,19863.88096,BID,20191116,8.0
9133,"{'DATE': '20190221', 'HOUR': 14.0, 'TYPE': 'OFF'}",1245.4470000000001,14766.6,1245.4470000000001,64165.42944000001,OFF,20190221,14.0
9134,"{'DATE': '20190211', 'HOUR': 20.0, 'TYPE': 'BID'}",723.328,0.0,723.328,49085.03808,BID,20190211,20.0
9135,"{'DATE': '20190922', 'HOUR': 21.0, 'TYPE': 'BID'}",464.066,0.0,464.066,28748.8887,BID,20190922,21.0
9136,"{'DATE': '20181217', 'HOUR': 8.0, 'TYPE': 'OFF'}",798.641,8975.6,798.641,62373.86209999999,OFF,20181217,8.0
9137,"{'DATE': '20190224', 'HOUR': 5.0, 'TYPE': 'BID'}",293.223,0.0,293.223,9984.243149999998,BID,20190224,5.0
9138,"{'DATE': '20181206', 'HOUR': 19.0, 'TYPE': 'OFF'}",673.227,4197.89,673.227,50485.292729999994,OFF,20181206,19.0
9139,"{'DATE': '20190119', 'HOUR': 23.0, 'TYPE': 'BID'}",529.3199999999999,0.0,529.3199999999999,36692.46239999999,BID,20190119,23.0
9140,"{'DATE': '20190117', 'HOUR': 1.0, 'TYPE': 'OFF'}",859.529,22867.83,859.529,51004.450860000004,OFF,20190117,1.0
9141,"{'DATE': '20190101', 'HOUR': 15.0, 'TYPE': 'BID'}",269.836,0.0,269.836,10240.276200000002,BID,20190101,15.0
9142,"{'DATE': '20191002', 'HOUR': 12.0, 'TYPE': 'BID'}",404.597,0.0,404.597,28778.98461,BID,20191002,12.0
9143,"{'DATE': '20190530', 'HOUR': 13.0, 'TYPE': 'BID'}",598.8050000000001,0.0,598.8050000000001,24886.335800000004,BID,20190530,13.0
9144,"{'DATE': '20190208', 'HOUR': 1.0, 'TYPE': 'BID'}",464.322,0.0,464.322,26679.94212,BID,20190208,1.0
9145,"{'DATE': '20190325', 'HOUR': 7.0, 'TYPE': 'BID'}",555.619,0.0,555.619,28058.7595,BID,20190325,7.0
9146,"{'DATE': '20190913', 'HOUR': 16.0, 'TYPE': 'OFF'}",1141.262,27510.170000000002,1141.262,56344.10494,OFF,20190913,16.0
9147,"{'DATE': '20190207', 'HOUR': 2.0, 'TYPE': 'BID'}",431.33500000000004,0.0,431.33500000000004,24176.32675,BID,20190207,2.0
9148,"{'DATE': '20190106', 'HOUR': 17.0, 'TYPE': 'BID'}",480.285,0.0,480.285,29892.938400000003,BID,20190106,17.0
9149,"{'DATE': '20181206', 'HOUR': 4.0, 'TYPE': 'OFF'}",473.36,4808.93,473.36,29566.065599999998,OFF,20181206,4.0
9150,"{'DATE': '20190410', 'HOUR': 11.0, 'TYPE': 'OFF'}",1137.353,21405.6,1137.353,81172.88361,OFF,20190410,11.0
9151,"{'DATE': '20190818', 'HOUR': 18.0, 'TYPE': 'BID'}",278.701,0.0,278.701,10033.236,BID,20190818,18.0
9152,"{'DATE': '20191115', 'HOUR': 8.0, 'TYPE': 'OFF'}",561.2669999999999,564.0,561.2669999999999,33676.02,OFF,20191115,8.0
9153,"{'DATE': '20190527', 'HOUR': 10.0, 'TYPE': 'BID'}",620.401,0.0,620.401,35375.26502,BID,20190527,10.0
9154,"{'DATE': '20190610', 'HOUR': 6.0, 'TYPE': 'OFF'}",647.317,1080.0,647.317,16795.82604,OFF,20190610,6.0
9155,"{'DATE': '20191023', 'HOUR': 14.0, 'TYPE': 'BID'}",353.404,0.0,353.404,15684.069520000001,BID,20191023,14.0
9156,"{'DATE': '20190121', 'HOUR': 13.0, 'TYPE': 'BID'}",764.897,0.0,764.897,57680.88277,BID,20190121,13.0
9157,"{'DATE': '20190120', 'HOUR': 24.0, 'TYPE': 'BID'}",532.785,0.0,532.785,34364.6325,BID,20190120,24.0
9158,"{'DATE': '20190115', 'HOUR': 3.0, 'TYPE': 'BID'}",518.698,0.0,518.698,27599.920579999998,BID,20190115,3.0
9159,"{'DATE': '20190219', 'HOUR': 20.0, 'TYPE': 'BID'}",740.126,0.0,740.126,57626.21036,BID,20190219,20.0
9160,"{'DATE': '20190425', 'HOUR': 13.0, 'TYPE': 'OFF'}",1468.175,20281.6,1468.175,52340.438749999994,OFF,20190425,13.0
9161,"{'DATE': '20190424', 'HOUR': 23.0, 'TYPE': 'BID'}",504.394,0.0,504.394,27423.90178,BID,20190424,23.0
9162,"{'DATE': '20190614', 'HOUR': 2.0, 'TYPE': 'OFF'}",1149.591,16506.92,1149.591,34306.487980000005,OFF,20190614,2.0
9163,"{'DATE': '20181221', 'HOUR': 1.0, 'TYPE': 'OFF'}",517.138,13658.0,517.138,34203.50732,OFF,20181221,1.0
9164,"{'DATE': '20190312', 'HOUR': 11.0, 'TYPE': 'BID'}",711.616,0.0,711.616,37971.82976,BID,20190312,11.0
9165,"{'DATE': '20190126', 'HOUR': 16.0, 'TYPE': 'BID'}",528.661,0.0,528.661,30107.24395,BID,20190126,16.0
9166,"{'DATE': '20190401', 'HOUR': 4.0, 'TYPE': 'OFF'}",1119.458,11060.0,1119.458,40568.95847,OFF,20190401,4.0
9167,"{'DATE': '20190115', 'HOUR': 7.0, 'TYPE': 'BID'}",668.2230000000001,0.0,668.2230000000001,43467.90615,BID,20190115,7.0
9168,"{'DATE': '20190602', 'HOUR': 2.0, 'TYPE': 'BID'}",479.607,0.0,479.607,19078.766460000003,BID,20190602,2.0
9169,"{'DATE': '20190224', 'HOUR': 11.0, 'TYPE': 'BID'}",321.493,0.0,321.493,13640.94799,BID,20190224,11.0
9170,"{'DATE': '20190730', 'HOUR': 5.0, 'TYPE': 'OFF'}",567.131,14111.939999999999,567.131,23082.2317,OFF,20190730,5.0
9171,"{'DATE': '20181213', 'HOUR': 2.0, 'TYPE': 'BID'}",598.957,0.0,598.957,38878.298870000006,BID,20181213,2.0
9172,"{'DATE': '20190115', 'HOUR': 8.0, 'TYPE': 'BID'}",831.2919999999999,0.0,831.2919999999999,64749.33388,BID,20190115,8.0
9173,"{'DATE': '20190901', 'HOUR': 20.0, 'TYPE': 'BID'}",442.283,0.0,442.283,25754.13909,BID,20190901,20.0
9174,"{'DATE': '20190131', 'HOUR': 17.0, 'TYPE': 'BID'}",737.401,0.0,737.401,51492.71182999999,BID,20190131,17.0
9175,"{'DATE': '20190516', 'HOUR': 17.0, 'TYPE': 'BID'}",578.26,0.0,578.26,31226.04,BID,20190516,17.0
